ID_Origen,ID_Destino,Costo,Via
Q_89,R_18,958,Via Principal
I_15,R_19,169,Via Principal
P_51,R_20,1161,Via Principal
A_2,R_21,735,Via Principal
I_45,R_22,857,Via Principal
M_45,R_23,546,Via Principal
D_63,R_24,710,Via Principal
I_74,R_25,616,Via Principal
N_5,R_26,241,Via Principal
K_12,R_27,679,Via Principal
Q_83,R_28,541,Via Principal
M_8,R_29,409,Via Principal
Q_71,R_30,575,Via Principal
G_71,R_31,105,Via Principal
F_96,R_32,764,Via Principal
Q_62,R_33,202,Via Principal
A_84,R_34,1125,Via Principal
M_49,R_35,581,Via Principal
F_39,R_36,448,Via Principal
F_44,R_37,998,Via Principal
L_100,R_38,848,Via Principal
P_4,R_39,1054,Via Principal
G_34,R_40,593,Via Principal
N_6,R_41,333,Via Principal
I_17,R_42,182,Via Principal
H_15,R_43,676,Via Principal
G_38,R_44,458,Via Principal
R_18,R_45,158,Via Principal
L_8,R_46,1039,Via Principal
J_89,R_47,392,Via Principal
D_1,R_48,1444,Via Principal
L_40,R_49,573,Via Principal
N_40,R_50,422,Via Principal
F_87,R_51,1458,Via Principal
M_39,R_52,765,Via Principal
N_100,R_53,295,Via Principal
I_85,R_54,230,Via Principal
A_92,R_55,237,Via Principal
E_54,R_56,852,Via Principal
P_100,R_57,426,Via Principal
A_25,R_58,598,Via Principal
P_95,R_59,921,Via Principal
E_22,R_60,1050,Via Principal
C_26,R_61,209,Via Principal
F_83,R_62,787,Via Principal
G_21,R_63,583,Via Principal
I_41,R_64,710,Via Principal
G_43,R_65,628,Via Principal
L_71,R_66,1124,Via Principal
C_84,R_67,1045,Via Principal
N_36,R_68,705,Via Principal
O_95,R_69,253,Via Principal
P_99,R_70,608,Via Principal
P_16,R_71,1089,Via Principal
F_32,R_72,984,Via Principal
C_79,R_73,390,Via Principal
E_71,R_74,1030,Via Principal
B_34,R_75,290,Via Principal
A_12,R_76,782,Via Principal
Q_62,R_77,401,Via Principal
G_69,R_78,1147,Via Principal
N_85,R_79,302,Via Principal
I_99,R_80,937,Via Principal
D_50,R_81,465,Via Principal
P_49,R_82,842,Via Principal
O_100,R_83,133,Via Principal
E_76,R_84,988,Via Principal
B_42,R_85,699,Via Principal
F_22,R_86,857,Via Principal
N_17,R_87,1004,Via Principal
O_28,R_88,423,Via Principal
D_10,R_89,738,Via Principal
C_53,R_90,1099,Via Principal
F_84,R_91,687,Via Principal
B_35,R_92,836,Via Principal
M_87,R_93,258,Via Principal
N_51,R_94,873,Via Principal
O_3,R_95,1003,Via Principal
Q_71,R_96,563,Via Principal
O_29,R_97,341,Via Principal
E_15,R_98,763,Via Principal
J_26,R_99,643,Via Principal
M_42,R_100,820,Via Principal
N_22,S_1,533,Via Principal
C_10,S_2,740,Via Principal
B_17,S_3,658,Via Principal
F_98,S_4,628,Via Principal
L_77,S_5,83,Via Principal
R_7,S_6,608,Via Principal
N_70,S_7,1189,Via Principal
N_79,S_8,901,Via Principal
K_100,S_9,779,Via Principal
I_45,S_10,282,Via Principal
L_12,S_11,1177,Via Principal
J_64,S_12,777,Via Principal
O_84,S_13,898,Via Principal
B_48,S_14,802,Via Principal
L_72,S_15,198,Via Principal
D_84,S_16,471,Via Principal
E_27,S_17,1556,Via Principal
L_49,S_18,1169,Via Principal
J_12,S_19,374,Via Principal
N_41,S_20,1212,Via Principal
L_48,S_21,361,Via Principal
A_40,S_22,169,Via Principal
J_63,S_23,356,Via Principal
I_78,S_24,570,Via Principal
B_38,S_25,1375,Via Principal
F_89,S_26,1137,Via Principal
P_6,S_27,329,Via Principal
K_35,S_28,434,Via Principal
Q_76,S_29,698,Via Principal
O_39,S_30,972,Via Principal
L_50,S_31,1073,Via Principal
K_68,S_32,393,Via Principal
O_30,S_33,1052,Via Principal
A_5,S_34,993,Via Principal
M_70,S_35,876,Via Principal
M_34,S_36,285,Via Principal
S_28,S_37,172,Via Principal
S_30,S_38,334,Via Principal
R_8,S_39,702,Via Principal
F_94,S_40,464,Via Principal
L_32,S_41,519,Via Principal
B_62,S_42,649,Via Principal
S_14,S_43,309,Via Principal
F_75,S_44,1199,Via Principal
B_77,S_45,296,Via Principal
C_41,S_46,1318,Via Principal
E_59,S_47,1047,Via Principal
S_2,S_48,519,Via Principal
S_35,S_49,294,Via Principal
O_74,S_50,572,Via Principal
R_65,S_51,355,Via Principal
B_92,S_52,486,Via Principal
G_53,S_53,516,Via Principal
M_90,S_54,770,Via Principal
L_34,S_55,787,Via Principal
C_58,S_56,562,Via Principal
E_60,S_57,780,Via Principal
F_19,S_58,563,Via Principal
P_11,S_59,569,Via Principal
O_79,S_60,408,Via Principal
H_76,S_61,496,Via Principal
L_29,S_62,348,Via Principal
K_56,S_63,1003,Via Principal
J_7,S_64,236,Via Principal
D_44,S_65,164,Via Principal
C_12,S_66,493,Via Principal
C_7,S_67,874,Via Principal
F_20,S_68,1223,Via Principal
N_82,S_69,614,Via Principal
G_11,S_70,823,Via Principal
J_83,S_71,509,Via Principal
L_20,S_72,871,Via Principal
C_40,S_73,624,Via Principal
R_41,S_74,282,Via Principal
P_68,S_75,449,Via Principal
L_64,S_76,794,Via Principal
H_63,S_77,1140,Via Principal
H_57,S_78,842,Via Principal
K_17,S_79,950,Via Principal
A_17,S_80,752,Via Principal
E_17,S_81,691,Via Principal
B_73,S_82,410,Via Principal
M_58,S_83,357,Via Principal
P_79,S_84,482,Via Principal
I_95,S_85,1103,Via Principal
J_31,S_86,550,Via Principal
R_56,S_87,287,Via Principal
H_52,S_88,960,Via Principal
I_79,S_89,296,Via Principal
O_86,S_90,322,Via Principal
B_21,S_91,887,Via Principal
F_50,S_92,1047,Via Principal
D_60,S_93,544,Via Principal
N_42,S_94,1293,Via Principal
C_83,S_95,744,Via Principal
E_63,S_96,659,Via Principal
O_6,S_97,832,Via Principal
J_35,S_98,147,Via Principal
N_89,S_99,295,Via Principal
L_17,S_100,633,Via Principal
C_4,T_1,370,Via Principal
N_97,T_2,1128,Via Principal
B_52,T_3,700,Via Principal
J_69,T_4,908,Via Principal
I_81,T_5,1009,Via Principal
G_48,T_6,966,Via Principal
N_90,T_7,524,Via Principal
J_73,T_8,725,Via Principal
S_49,T_9,720,Via Principal
P_36,T_10,1266,Via Principal
E_69,T_11,899,Via Principal
N_34,T_12,722,Via Principal
F_75,T_13,407,Via Principal
J_24,T_14,359,Via Principal
A_5,T_15,166,Via Principal
N_47,T_16,801,Via Principal
K_77,T_17,900,Via Principal
N_26,T_18,941,Via Principal
Q_22,T_19,955,Via Principal
F_92,T_20,190,Via Principal
M_40,T_21,667,Via Principal
N_30,T_22,1680,Via Principal
H_51,T_23,694,Via Principal
B_17,T_24,1037,Via Principal
H_25,T_25,993,Via Principal
O_10,T_26,1407,Via Principal
O_41,T_27,497,Via Principal
Q_42,T_28,784,Via Principal
S_56,T_29,286,Via Principal
L_70,T_30,428,Via Principal
Q_78,T_31,1210,Via Principal
H_36,T_32,315,Via Principal
M_70,T_33,113,Via Principal
P_75,T_34,543,Via Principal
K_5,T_35,1085,Via Principal
S_2,T_36,324,Via Principal
C_75,T_37,848,Via Principal
G_35,T_38,1082,Via Principal
C_89,T_39,1107,Via Principal
O_65,T_40,1139,Via Principal
P_59,T_41,771,Via Principal
C_42,T_42,938,Via Principal
M_52,T_43,321,Via Principal
N_75,T_44,787,Via Principal
H_86,T_45,766,Via Principal
O_48,T_46,449,Via Principal
A_21,T_47,759,Via Principal
G_38,T_48,1304,Via Principal
P_99,T_49,688,Via Principal
Q_90,T_50,1006,Via Principal
M_26,T_51,174,Via Principal
Q_23,T_52,202,Via Principal
O_69,T_53,365,Via Principal
T_48,T_54,1104,Via Principal
S_88,T_55,1310,Via Principal
B_73,T_56,622,Via Principal
L_14,T_57,190,Via Principal
R_68,T_58,855,Via Principal
O_31,T_59,1084,Via Principal
F_83,T_60,623,Via Principal
S_39,T_61,1098,Via Principal
H_82,T_62,517,Via Principal
N_42,T_63,689,Via Principal
K_48,T_64,1215,Via Principal
I_29,T_65,674,Via Principal
G_25,T_66,1027,Via Principal
C_76,T_67,900,Via Principal
O_17,T_68,1084,Via Principal
C_45,T_69,678,Via Principal
P_61,T_70,643,Via Principal
O_8,T_71,453,Via Principal
E_78,T_72,620,Via Principal
Q_32,T_73,1201,Via Principal
N_65,T_74,451,Via Principal
B_63,T_75,215,Via Principal
F_47,T_76,764,Via Principal
S_26,T_77,1266,Via Principal
I_66,T_78,600,Via Principal
Q_72,T_79,1256,Via Principal
M_12,T_80,356,Via Principal
F_37,T_81,766,Via Principal
O_92,T_82,572,Via Principal
D_17,T_83,373,Via Principal
H_83,T_84,349,Via Principal
N_3,T_85,142,Via Principal
B_28,T_86,559,Via Principal
C_97,T_87,844,Via Principal
I_86,T_88,1062,Via Principal
D_33,T_89,289,Via Principal
N_100,T_90,653,Via Principal
B_71,T_91,1133,Via Principal
B_68,T_92,560,Via Principal
L_31,T_93,225,Via Principal
M_23,T_94,807,Via Principal
B_18,T_95,1245,Via Principal
S_62,T_96,373,Via Principal
K_12,T_97,554,Via Principal
E_23,T_98,790,Via Principal
M_83,T_99,776,Via Principal
P_43,T_100,1458,Via Principal
J_14,M_16,664,Ruta Alternativa
C_37,Q_70,615,Ruta Alternativa
H_79,E_52,274,Ruta Alternativa
S_98,P_95,587,Ruta Alternativa
N_13,D_30,195,Ruta Alternativa
A_8,C_73,550,Ruta Alternativa
F_92,M_72,756,Ruta Alternativa
B_43,B_72,211,Ruta Alternativa
F_55,C_61,415,Ruta Alternativa
C_27,K_55,572,Ruta Alternativa
L_90,G_25,669,Ruta Alternativa
R_33,B_40,866,Ruta Alternativa
P_24,T_23,291,Ruta Alternativa
N_29,G_60,483,Ruta Alternativa
F_36,R_17,443,Ruta Alternativa
N_100,S_5,583,Ruta Alternativa
O_89,B_57,582,Ruta Alternativa
M_30,F_52,460,Ruta Alternativa
H_32,J_78,444,Ruta Alternativa
O_94,A_19,606,Ruta Alternativa
B_33,A_75,1035,Ruta Alternativa
A_72,L_60,785,Ruta Alternativa
G_73,I_29,1171,Ruta Alternativa
M_45,B_83,1153,Ruta Alternativa
O_43,L_30,875,Ruta Alternativa
M_64,N_33,1481,Ruta Alternativa
M_65,E_78,760,Ruta Alternativa
P_65,T_50,1290,Ruta Alternativa
G_34,J_21,439,Ruta Alternativa
P_60,F_82,459,Ruta Alternativa
O_35,P_91,630,Ruta Alternativa
O_53,O_54,844,Ruta Alternativa
R_60,M_38,940,Ruta Alternativa
M_27,L_32,50,Ruta Alternativa
D_30,F_56,809,Ruta Alternativa
M_57,S_97,916,Ruta Alternativa
O_56,G_94,957,Ruta Alternativa
M_25,I_54,1350,Ruta Alternativa
T_3,N_20,608,Ruta Alternativa
P_10,I_10,129,Ruta Alternativa
E_79,C_19,649,Ruta Alternativa
Q_29,B_35,1217,Ruta Alternativa
L_74,P_13,385,Ruta Alternativa
T_70,D_37,362,Ruta Alternativa
F_36,H_53,775,Ruta Alternativa
Q_18,I_91,333,Ruta Alternativa
R_57,Q_78,1202,Ruta Alternativa
S_24,A_37,894,Ruta Alternativa
E_41,A_16,860,Ruta Alternativa
T_42,C_46,716,Ruta Alternativa
J_47,I_53,1450,Ruta Alternativa
T_91,Q_18,512,Ruta Alternativa
I_29,J_98,1593,Ruta Alternativa
J_30,T_81,139,Ruta Alternativa
G_88,I_43,1019,Ruta Alternativa
E_57,B_35,609,Ruta Alternativa
M_90,K_95,863,Ruta Alternativa
T_60,L_7,198,Ruta Alternativa
S_13,O_75,304,Ruta Alternativa
E_58,T_41,1027,Ruta Alternativa
C_34,R_62,719,Ruta Alternativa
F_25,E_48,356,Ruta Alternativa
N_29,S_35,1006,Ruta Alternativa
N_78,D_81,329,Ruta Alternativa
F_44,I_44,386,Ruta Alternativa
M_11,A_95,1001,Ruta Alternativa
C_88,A_43,834,Ruta Alternativa
K_37,B_14,655,Ruta Alternativa
J_88,Q_20,815,Ruta Alternativa
N_55,D_24,779,Ruta Alternativa
K_50,L_100,1057,Ruta Alternativa
M_87,L_60,515,Ruta Alternativa
I_47,D_46,827,Ruta Alternativa
B_3,C_25,592,Ruta Alternativa
C_36,G_11,546,Ruta Alternativa
I_18,D_55,731,Ruta Alternativa
H_34,A_8,681,Ruta Alternativa
L_96,D_47,1063,Ruta Alternativa
H_30,C_88,387,Ruta Alternativa
T_92,O_45,395,Ruta Alternativa
F_91,H_22,1060,Ruta Alternativa
E_57,N_80,769,Ruta Alternativa
G_22,G_21,709,Ruta Alternativa
R_66,E_73,362,Ruta Alternativa
J_90,G_32,1231,Ruta Alternativa
D_41,G_56,803,Ruta Alternativa
F_12,A_46,1071,Ruta Alternativa
N_8,Q_10,719,Ruta Alternativa
J_64,S_62,388,Ruta Alternativa
L_48,K_39,433,Ruta Alternativa
I_46,J_65,681,Ruta Alternativa
T_66,H_54,215,Ruta Alternativa
T_100,O_59,617,Ruta Alternativa
I_4,B_46,124,Ruta Alternativa
D_64,G_64,276,Ruta Alternativa
O_51,O_70,385,Ruta Alternativa
H_51,S_82,958,Ruta Alternativa
G_81,E_32,1096,Ruta Alternativa
Q_75,M_100,587,Ruta Alternativa
M_32,J_85,523,Ruta Alternativa
S_31,N_80,970,Ruta Alternativa
A_94,R_3,1067,Ruta Alternativa
B_82,E_6,1040,Ruta Alternativa
F_75,A_59,364,Ruta Alternativa
E_71,M_39,695,Ruta Alternativa
A_72,Q_28,824,Ruta Alternativa
G_96,N_78,294,Ruta Alternativa
B_80,P_19,1151,Ruta Alternativa
O_4,N_23,842,Ruta Alternativa
H_68,P_68,642,Ruta Alternativa
M_42,H_15,361,Ruta Alternativa
D_28,M_4,221,Ruta Alternativa
H_85,G_17,211,Ruta Alternativa
R_100,O_31,710,Ruta Alternativa
P_91,S_27,529,Ruta Alternativa
C_46,M_40,170,Ruta Alternativa
N_25,A_81,351,Ruta Alternativa
O_94,K_22,842,Ruta Alternativa
K_87,T_100,864,Ruta Alternativa
K_16,I_27,322,Ruta Alternativa
A_7,R_25,1148,Ruta Alternativa
O_24,R_43,1383,Ruta Alternativa
E_58,L_74,497,Ruta Alternativa
M_43,H_12,781,Ruta Alternativa
A_72,M_60,1076,Ruta Alternativa
F_42,A_30,599,Ruta Alternativa
L_76,H_91,667,Ruta Alternativa
H_59,Q_53,245,Ruta Alternativa
E_18,P_45,1136,Ruta Alternativa
B_6,R_56,232,Ruta Alternativa
G_81,A_22,788,Ruta Alternativa
Q_69,H_32,898,Ruta Alternativa
A_77,C_42,652,Ruta Alternativa
N_29,T_24,364,Ruta Alternativa
T_90,S_28,298,Ruta Alternativa
E_11,M_88,277,Ruta Alternativa
L_45,E_95,879,Ruta Alternativa
Q_61,B_69,1019,Ruta Alternativa
D_20,I_55,689,Ruta Alternativa
T_66,L_44,1087,Ruta Alternativa
H_82,P_70,1078,Ruta Alternativa
O_83,T_18,1401,Ruta Alternativa
L_50,O_25,1295,Ruta Alternativa
G_56,G_18,386,Ruta Alternativa
T_70,O_40,629,Ruta Alternativa
R_86,T_57,942,Ruta Alternativa
R_5,A_3,1012,Ruta Alternativa
E_19,S_80,1346,Ruta Alternativa
T_58,A_21,342,Ruta Alternativa
E_69,H_79,672,Ruta Alternativa
S_55,O_64,500,Ruta Alternativa
R_2,Q_66,780,Ruta Alternativa
H_80,S_74,306,Ruta Alternativa
Q_76,R_29,746,Ruta Alternativa
R_13,R_23,832,Ruta Alternativa
O_89,J_83,1049,Ruta Alternativa
N_43,D_67,256,Ruta Alternativa
A_99,J_8,930,Ruta Alternativa
K_69,C_44,692,Ruta Alternativa
J_38,G_41,845,Ruta Alternativa
K_83,D_91,1231,Ruta Alternativa
H_93,O_47,664,Ruta Alternativa
Q_82,J_90,586,Ruta Alternativa
L_2,J_16,205,Ruta Alternativa
M_1,F_87,1517,Ruta Alternativa
J_55,O_62,584,Ruta Alternativa
M_40,G_98,216,Ruta Alternativa
D_11,P_87,653,Ruta Alternativa
C_63,P_26,982,Ruta Alternativa
K_25,K_37,1198,Ruta Alternativa
T_91,A_60,584,Ruta Alternativa
F_58,R_74,1192,Ruta Alternativa
N_44,Q_32,1126,Ruta Alternativa
S_89,L_83,432,Ruta Alternativa
I_37,D_30,998,Ruta Alternativa
P_72,P_88,1368,Ruta Alternativa
E_96,T_46,467,Ruta Alternativa
J_67,J_9,197,Ruta Alternativa
C_2,C_88,1337,Ruta Alternativa
T_99,D_100,1003,Ruta Alternativa
H_90,P_58,332,Ruta Alternativa
H_68,D_88,599,Ruta Alternativa
E_55,S_68,955,Ruta Alternativa
S_74,S_18,688,Ruta Alternativa
F_26,A_53,926,Ruta Alternativa
C_75,D_77,160,Ruta Alternativa
J_5,F_77,544,Ruta Alternativa
D_84,L_16,720,Ruta Alternativa
B_2,E_97,194,Ruta Alternativa
E_46,N_30,247,Ruta Alternativa
S_57,I_33,567,Ruta Alternativa
O_26,C_33,917,Ruta Alternativa
D_31,G_80,1049,Ruta Alternativa
M_12,B_71,802,Ruta Alternativa
K_27,F_83,1220,Ruta Alternativa
L_42,F_83,497,Ruta Alternativa
J_5,K_84,320,Ruta Alternativa
Q_55,J_24,664,Ruta Alternativa
L_62,E_36,630,Ruta Alternativa
F_60,P_2,1287,Ruta Alternativa
S_91,A_82,853,Ruta Alternativa
O_18,M_24,725,Ruta Alternativa
L_93,P_55,1223,Ruta Alternativa
H_50,A_40,491,Ruta Alternativa
B_38,E_52,446,Ruta Alternativa
J_6,E_79,888,Ruta Alternativa
T_92,K_95,698,Ruta Alternativa
C_4,T_25,1231,Ruta Alternativa
N_58,F_22,594,Ruta Alternativa
M_12,J_27,656,Ruta Alternativa
M_20,J_10,564,Ruta Alternativa
C_21,M_89,1002,Ruta Alternativa
Q_13,H_77,726,Ruta Alternativa
Q_60,S_3,495,Ruta Alternativa
T_26,S_30,1376,Ruta Alternativa
O_100,T_47,675,Ruta Alternativa
P_54,J_80,569,Ruta Alternativa
H_55,K_80,867,Ruta Alternativa
M_67,C_84,1333,Ruta Alternativa
O_85,D_31,356,Ruta Alternativa
I_52,D_74,680,Ruta Alternativa
J_12,C_49,817,Ruta Alternativa
C_12,G_44,836,Ruta Alternativa
F_62,O_59,1070,Ruta Alternativa
F_95,K_17,357,Ruta Alternativa
H_53,L_79,687,Ruta Alternativa
P_98,S_12,1055,Ruta Alternativa
C_51,P_82,1318,Ruta Alternativa
N_63,T_64,248,Ruta Alternativa
L_11,Q_46,296,Ruta Alternativa
K_43,S_59,689,Ruta Alternativa
H_62,N_3,1180,Ruta Alternativa
Q_53,F_27,971,Ruta Alternativa
N_97,N_9,730,Ruta Alternativa
L_8,D_37,908,Ruta Alternativa
K_40,L_59,203,Ruta Alternativa
C_78,D_23,139,Ruta Alternativa
D_76,I_7,932,Ruta Alternativa
T_50,K_67,788,Ruta Alternativa
L_18,C_67,889,Ruta Alternativa
P_59,F_79,595,Ruta Alternativa
G_8,N_68,553,Ruta Alternativa
F_73,C_50,205,Ruta Alternativa
L_42,T_88,710,Ruta Alternativa
B_30,B_89,520,Ruta Alternativa
K_92,C_92,505,Ruta Alternativa
N_45,L_52,351,Ruta Alternativa
R_66,A_50,441,Ruta Alternativa
A_93,D_81,355,Ruta Alternativa
I_10,A_22,91,Ruta Alternativa
J_47,F_70,1098,Ruta Alternativa
H_18,M_76,1089,Ruta Alternativa
T_59,A_11,1098,Ruta Alternativa
Q_97,F_23,278,Ruta Alternativa
R_95,L_33,686,Ruta Alternativa
A_24,J_99,195,Ruta Alternativa
R_71,K_69,705,Ruta Alternativa
M_13,L_73,879,Ruta Alternativa
C_14,S_40,409,Ruta Alternativa
C_43,O_41,924,Ruta Alternativa
D_97,O_61,436,Ruta Alternativa
S_5,E_66,509,Ruta Alternativa
H_70,G_97,870,Ruta Alternativa
F_82,H_37,546,Ruta Alternativa
C_1,A_43,678,Ruta Alternativa
M_2,O_28,596,Ruta Alternativa
K_15,F_91,251,Ruta Alternativa
O_21,I_35,529,Ruta Alternativa
L_100,M_66,165,Ruta Alternativa
O_37,Q_67,386,Ruta Alternativa
C_58,I_22,682,Ruta Alternativa
P_54,L_37,207,Ruta Alternativa
M_32,E_96,616,Ruta Alternativa
S_93,S_70,944,Ruta Alternativa
A_8,I_14,734,Ruta Alternativa
O_56,E_34,1102,Ruta Alternativa
A_6,O_59,479,Ruta Alternativa
K_50,G_22,665,Ruta Alternativa
O_84,A_66,328,Ruta Alternativa
F_37,T_86,630,Ruta Alternativa
M_25,F_15,403,Ruta Alternativa
C_51,M_8,1241,Ruta Alternativa
Q_10,G_73,501,Ruta Alternativa
O_84,L_50,1128,Ruta Alternativa
E_31,Q_96,537,Ruta Alternativa
R_24,N_54,561,Ruta Alternativa
M_33,Q_80,484,Ruta Alternativa
P_80,N_25,1317,Ruta Alternativa
D_22,J_1,1364,Ruta Alternativa
J_37,H_60,730,Ruta Alternativa
O_35,Q_89,521,Ruta Alternativa
R_75,A_10,692,Ruta Alternativa
J_92,I_87,363,Ruta Alternativa
R_53,N_17,872,Ruta Alternativa
F_18,D_15,301,Ruta Alternativa
I_3,G_94,1142,Ruta Alternativa
A_93,F_35,197,Ruta Alternativa
K_90,F_63,1128,Ruta Alternativa
B_54,P_63,444,Ruta Alternativa
I_40,P_36,484,Ruta Alternativa
S_66,F_81,144,Ruta Alternativa
F_76,A_75,949,Ruta Alternativa
H_38,L_39,378,Ruta Alternativa
A_16,T_24,125,Ruta Alternativa
D_25,B_6,1275,Ruta Alternativa
C_61,M_83,714,Ruta Alternativa
J_97,I_48,1293,Ruta Alternativa
N_14,R_31,743,Ruta Alternativa
F_85,J_21,801,Ruta Alternativa
H_72,M_10,1090,Ruta Alternativa
F_28,J_85,513,Ruta Alternativa
I_27,L_48,1012,Ruta Alternativa
L_30,L_72,462,Ruta Alternativa
J_52,A_98,672,Ruta Alternativa
D_52,I_40,163,Ruta Alternativa
K_83,C_89,1052,Ruta Alternativa
G_81,S_68,739,Ruta Alternativa
D_25,K_97,1285,Ruta Alternativa
E_24,B_16,1068,Ruta Alternativa
J_52,B_45,745,Ruta Alternativa
T_12,I_39,511,Ruta Alternativa
D_99,S_42,905,Ruta Alternativa
R_53,M_27,38,Ruta Alternativa
O_33,B_40,507,Ruta Alternativa
J_78,R_60,925,Ruta Alternativa
J_5,O_52,388,Ruta Alternativa
T_97,G_90,708,Ruta Alternativa
F_19,G_74,371,Ruta Alternativa
F_3,R_24,551,Ruta Alternativa
O_32,B_14,930,Ruta Alternativa
R_78,I_2,733,Ruta Alternativa
F_52,I_74,801,Ruta Alternativa
H_81,B_67,724,Ruta Alternativa
O_32,O_2,1218,Ruta Alternativa
T_68,K_32,856,Ruta Alternativa
T_18,A_71,84,Ruta Alternativa
E_52,B_64,211,Ruta Alternativa
G_55,F_92,874,Ruta Alternativa
P_89,D_80,1022,Ruta Alternativa
N_90,M_73,518,Ruta Alternativa
S_62,K_33,411,Ruta Alternativa
L_98,Q_68,274,Ruta Alternativa
B_21,Q_92,621,Ruta Alternativa
G_65,B_81,753,Ruta Alternativa
L_28,P_18,520,Ruta Alternativa
C_86,K_65,991,Ruta Alternativa
O_64,P_83,831,Ruta Alternativa
Q_31,N_28,1131,Ruta Alternativa
Q_84,K_18,586,Ruta Alternativa
K_21,E_85,551,Ruta Alternativa
R_50,G_37,719,Ruta Alternativa
H_25,I_1,895,Ruta Alternativa
M_17,F_18,926,Ruta Alternativa
N_31,R_95,437,Ruta Alternativa
O_89,B_1,774,Ruta Alternativa
L_19,T_38,989,Ruta Alternativa
N_6,G_3,89,Ruta Alternativa
C_88,Q_15,94,Ruta Alternativa
K_44,J_91,1092,Ruta Alternativa
I_50,O_7,817,Ruta Alternativa
T_72,N_8,1338,Ruta Alternativa
E_2,N_73,936,Ruta Alternativa
F_83,B_59,1007,Ruta Alternativa
H_30,F_5,293,Ruta Alternativa
R_84,D_73,721,Ruta Alternativa
I_81,E_45,870,Ruta Alternativa
P_29,L_26,296,Ruta Alternativa
C_41,B_5,1514,Ruta Alternativa
G_53,J_18,847,Ruta Alternativa
F_37,T_21,401,Ruta Alternativa
T_14,D_23,773,Ruta Alternativa
C_66,T_32,654,Ruta Alternativa
B_19,C_5,547,Ruta Alternativa
R_42,I_82,1335,Ruta Alternativa
G_18,M_26,934,Ruta Alternativa
T_99,J_15,568,Ruta Alternativa
F_69,S_32,595,Ruta Alternativa
H_67,D_7,868,Ruta Alternativa
K_40,O_48,75,Ruta Alternativa
R_72,C_76,281,Ruta Alternativa
L_84,S_97,811,Ruta Alternativa
H_51,M_28,1499,Ruta Alternativa
B_88,Q_23,559,Ruta Alternativa
C_37,S_23,558,Ruta Alternativa
F_65,T_3,969,Ruta Alternativa
D_86,A_93,145,Ruta Alternativa
H_11,A_67,279,Ruta Alternativa
M_74,E_87,1107,Ruta Alternativa
J_72,G_15,486,Ruta Alternativa
L_7,B_64,560,Ruta Alternativa
N_53,B_83,850,Ruta Alternativa
O_42,E_77,585,Ruta Alternativa
G_19,P_45,1278,Ruta Alternativa
M_71,M_13,639,Ruta Alternativa
G_27,R_50,807,Ruta Alternativa
B_28,K_75,407,Ruta Alternativa
F_35,A_16,865,Ruta Alternativa
Q_70,G_13,676,Ruta Alternativa
E_70,H_18,659,Ruta Alternativa
K_37,Q_30,567,Ruta Alternativa
C_98,R_5,769,Ruta Alternativa
R_87,S_97,197,Ruta Alternativa
P_56,F_76,203,Ruta Alternativa
J_49,I_95,850,Ruta Alternativa
N_10,D_17,510,Ruta Alternativa
C_88,N_67,483,Ruta Alternativa
B_33,B_32,891,Ruta Alternativa
F_68,S_15,646,Ruta Alternativa
T_12,S_69,595,Ruta Alternativa
I_75,J_91,717,Ruta Alternativa
Q_73,A_6,231,Ruta Alternativa
L_100,T_92,661,Ruta Alternativa
T_77,K_73,1255,Ruta Alternativa
G_98,N_35,1140,Ruta Alternativa
T_75,M_2,302,Ruta Alternativa
A_87,O_95,386,Ruta Alternativa
I_8,H_45,605,Ruta Alternativa
T_3,O_39,455,Ruta Alternativa
P_96,A_68,628,Ruta Alternativa
C_50,K_28,517,Ruta Alternativa
A_31,P_75,480,Ruta Alternativa
O_38,P_41,318,Ruta Alternativa
C_15,A_13,423,Ruta Alternativa
E_34,D_1,1150,Ruta Alternativa
J_5,N_7,658,Ruta Alternativa
M_80,P_56,436,Ruta Alternativa
T_29,C_54,175,Ruta Alternativa
T_40,G_62,1207,Ruta Alternativa
C_13,O_93,368,Ruta Alternativa
C_45,D_67,1111,Ruta Alternativa
L_29,H_92,18,Ruta Alternativa
D_45,E_99,717,Ruta Alternativa
Q_17,Q_47,1385,Ruta Alternativa
I_21,N_84,548,Ruta Alternativa
K_71,J_81,1084,Ruta Alternativa
L_76,O_91,284,Ruta Alternativa
Q_82,F_87,672,Ruta Alternativa
F_42,B_60,700,Ruta Alternativa
G_15,L_17,741,Ruta Alternativa
N_15,M_86,330,Ruta Alternativa
L_4,Q_40,951,Ruta Alternativa
A_100,S_69,778,Ruta Alternativa
H_44,I_84,1206,Ruta Alternativa
J_40,M_86,357,Ruta Alternativa
D_63,A_98,1106,Ruta Alternativa
J_94,Q_35,646,Ruta Alternativa
K_7,K_77,1111,Ruta Alternativa
G_28,H_99,720,Ruta Alternativa
B_25,R_30,816,Ruta Alternativa
I_35,A_90,836,Ruta Alternativa
E_84,Q_64,1028,Ruta Alternativa
A_73,I_29,965,Ruta Alternativa
J_72,D_61,575,Ruta Alternativa
A_66,O_36,773,Ruta Alternativa
B_27,T_47,352,Ruta Alternativa
H_11,C_84,1479,Ruta Alternativa
T_17,O_85,306,Ruta Alternativa
F_26,K_11,153,Ruta Alternativa
Q_26,F_41,899,Ruta Alternativa
L_94,I_54,987,Ruta Alternativa
M_46,K_51,1201,Ruta Alternativa
