ID_Origen,ID_Destino,Costo,Via
A_55,R_8,1710,Via Principal
F_70,R_9,1131,Via Principal
L_16,R_10,1081,Via Principal
F_72,R_11,844,Via Principal
L_49,R_12,1497,Via Principal
G_93,R_13,420,Via Principal
M_21,R_14,1182,Via Principal
K_1,R_15,1076,Via Principal
B_59,R_16,470,Via Principal
O_57,R_17,1003,Via Principal
K_64,R_18,895,Via Principal
O_47,R_19,494,Via Principal
J_13,R_20,264,Via Principal
O_12,R_21,1102,Via Principal
B_44,R_22,843,Via Principal
Q_62,R_23,1122,Via Principal
D_82,R_24,856,Via Principal
J_66,R_25,984,Via Principal
I_44,R_26,725,Via Principal
I_21,R_27,1083,Via Principal
M_32,R_28,460,Via Principal
B_17,R_29,682,Via Principal
F_93,R_30,1217,Via Principal
O_55,R_31,645,Via Principal
F_27,R_32,276,Via Principal
H_55,R_33,861,Via Principal
E_46,R_34,1149,Via Principal
H_14,R_35,856,Via Principal
P_5,R_36,514,Via Principal
R_25,R_37,1345,Via Principal
E_12,R_38,1294,Via Principal
G_44,R_39,1481,Via Principal
Q_97,R_40,1599,Via Principal
C_62,R_41,323,Via Principal
D_83,R_42,581,Via Principal
B_12,R_43,256,Via Principal
C_53,R_44,140,Via Principal
H_82,R_45,865,Via Principal
B_41,R_46,769,Via Principal
K_62,R_47,997,Via Principal
B_82,R_48,951,Via Principal
N_39,R_49,1511,Via Principal
M_51,R_50,928,Via Principal
G_35,R_51,599,Via Principal
O_47,R_52,646,Via Principal
N_45,R_53,795,Via Principal
R_21,R_54,643,Via Principal
J_17,R_55,1658,Via Principal
F_37,R_56,524,Via Principal
F_59,R_57,1250,Via Principal
A_48,R_58,764,Via Principal
O_81,R_59,1255,Via Principal
P_37,R_60,1185,Via Principal
F_77,R_61,929,Via Principal
N_21,R_62,931,Via Principal
M_13,R_63,1096,Via Principal
I_9,R_64,565,Via Principal
F_43,R_65,715,Via Principal
H_54,R_66,906,Via Principal
Q_85,R_67,263,Via Principal
A_84,R_68,260,Via Principal
Q_57,R_69,973,Via Principal
L_39,R_70,103,Via Principal
K_53,R_71,1092,Via Principal
E_43,R_72,1121,Via Principal
M_97,R_73,239,Via Principal
O_44,R_74,263,Via Principal
P_19,R_75,980,Via Principal
O_15,R_76,861,Via Principal
N_40,R_77,1277,Via Principal
N_11,R_78,666,Via Principal
P_98,R_79,911,Via Principal
H_48,R_80,1072,Via Principal
D_62,R_81,706,Via Principal
D_24,R_82,653,Via Principal
L_71,R_83,523,Via Principal
I_62,R_84,949,Via Principal
O_13,R_85,1711,Via Principal
L_33,R_86,369,Via Principal
P_68,R_87,1308,Via Principal
F_45,R_88,621,Via Principal
G_20,R_89,833,Via Principal
H_93,R_90,477,Via Principal
J_88,R_91,1074,Via Principal
A_49,R_92,641,Via Principal
J_3,R_93,406,Via Principal
N_61,R_94,774,Via Principal
E_95,R_95,1036,Via Principal
F_2,R_96,1091,Via Principal
M_39,R_97,296,Via Principal
R_43,R_98,812,Via Principal
J_19,R_99,881,Via Principal
K_40,R_100,1084,Via Principal
F_71,S_1,614,Via Principal
J_61,S_2,1050,Via Principal
A_70,S_3,1220,Via Principal
A_41,S_4,959,Via Principal
R_44,S_5,842,Via Principal
N_99,S_6,967,Via Principal
Q_93,S_7,1188,Via Principal
R_21,S_8,350,Via Principal
F_54,S_9,294,Via Principal
P_54,S_10,369,Via Principal
K_37,S_11,1041,Via Principal
E_15,S_12,424,Via Principal
I_20,S_13,364,Via Principal
P_66,S_14,628,Via Principal
E_70,S_15,746,Via Principal
H_73,S_16,863,Via Principal
K_45,S_17,362,Via Principal
A_97,S_18,510,Via Principal
M_42,S_19,856,Via Principal
I_20,S_20,264,Via Principal
O_6,S_21,456,Via Principal
D_78,S_22,461,Via Principal
C_52,S_23,938,Via Principal
M_34,S_24,853,Via Principal
F_4,S_25,894,Via Principal
L_88,S_26,898,Via Principal
F_17,S_27,1561,Via Principal
O_81,S_28,1449,Via Principal
F_54,S_29,466,Via Principal
M_63,S_30,1512,Via Principal
I_13,S_31,732,Via Principal
M_60,S_32,1146,Via Principal
B_83,S_33,716,Via Principal
G_73,S_34,1155,Via Principal
K_68,S_35,1295,Via Principal
O_62,S_36,1298,Via Principal
I_46,S_37,1302,Via Principal
B_91,S_38,1019,Via Principal
M_85,S_39,562,Via Principal
R_23,S_40,432,Via Principal
R_6,S_41,691,Via Principal
N_61,S_42,457,Via Principal
D_16,S_43,817,Via Principal
F_69,S_44,1711,Via Principal
E_56,S_45,481,Via Principal
D_91,S_46,921,Via Principal
H_100,S_47,299,Via Principal
J_40,S_48,949,Via Principal
Q_4,S_49,147,Via Principal
C_28,S_50,983,Via Principal
J_70,S_51,670,Via Principal
O_70,S_52,963,Via Principal
N_17,S_53,1358,Via Principal
L_83,S_54,1073,Via Principal
J_71,S_55,1097,Via Principal
O_17,S_56,1312,Via Principal
Q_95,S_57,1458,Via Principal
C_24,S_58,1194,Via Principal
D_94,S_59,565,Via Principal
D_74,S_60,783,Via Principal
J_94,S_61,14,Via Principal
E_45,S_62,1066,Via Principal
K_39,S_63,1347,Via Principal
R_60,S_64,869,Via Principal
G_90,S_65,263,Via Principal
K_57,S_66,441,Via Principal
D_57,S_67,747,Via Principal
G_24,S_68,1319,Via Principal
D_23,S_69,774,Via Principal
Q_90,S_70,994,Via Principal
G_24,S_71,242,Via Principal
S_26,S_72,1628,Via Principal
J_53,S_73,218,Via Principal
S_43,S_74,1384,Via Principal
L_69,S_75,411,Via Principal
C_49,S_76,998,Via Principal
H_83,S_77,1003,Via Principal
F_11,S_78,686,Via Principal
N_25,S_79,990,Via Principal
O_38,S_80,172,Via Principal
A_42,S_81,411,Via Principal
A_14,S_82,1371,Via Principal
M_64,S_83,473,Via Principal
G_25,S_84,1708,Via Principal
P_43,S_85,608,Via Principal
J_41,S_86,1007,Via Principal
B_50,S_87,884,Via Principal
I_43,S_88,707,Via Principal
G_4,S_89,717,Via Principal
J_94,S_90,1442,Via Principal
P_2,S_91,942,Via Principal
O_27,S_92,949,Via Principal
L_53,S_93,1028,Via Principal
G_37,S_94,843,Via Principal
B_8,S_95,645,Via Principal
C_12,S_96,1538,Via Principal
A_6,S_97,1317,Via Principal
E_100,S_98,1098,Via Principal
B_21,S_99,971,Via Principal
N_88,S_100,652,Via Principal
D_4,T_1,826,Via Principal
S_41,T_2,707,Via Principal
N_13,T_3,308,Via Principal
G_15,T_4,1084,Via Principal
H_52,T_5,832,Via Principal
S_66,T_6,1275,Via Principal
J_39,T_7,232,Via Principal
P_99,T_8,1207,Via Principal
S_82,T_9,664,Via Principal
P_63,T_10,369,Via Principal
B_15,T_11,1438,Via Principal
O_89,T_12,660,Via Principal
J_52,T_13,677,Via Principal
G_84,T_14,281,Via Principal
S_76,T_15,96,Via Principal
L_33,T_16,996,Via Principal
I_62,T_17,551,Via Principal
N_78,T_18,709,Via Principal
N_71,T_19,549,Via Principal
A_84,T_20,341,Via Principal
L_73,T_21,323,Via Principal
S_50,T_22,1208,Via Principal
R_44,T_23,928,Via Principal
P_5,T_24,974,Via Principal
J_15,T_25,236,Via Principal
J_9,T_26,852,Via Principal
A_32,T_27,1052,Via Principal
F_51,T_28,1127,Via Principal
J_49,T_29,853,Via Principal
O_48,T_30,596,Via Principal
D_89,T_31,300,Via Principal
R_98,T_32,1194,Via Principal
D_10,T_33,384,Via Principal
Q_33,T_34,861,Via Principal
I_56,T_35,924,Via Principal
F_15,T_36,838,Via Principal
S_8,T_37,843,Via Principal
I_1,T_38,483,Via Principal
R_94,T_39,528,Via Principal
N_99,T_40,679,Via Principal
E_93,T_41,162,Via Principal
J_42,T_42,347,Via Principal
C_57,T_43,797,Via Principal
D_98,T_44,587,Via Principal
E_41,T_45,1607,Via Principal
L_52,T_46,946,Via Principal
R_66,T_47,763,Via Principal
L_31,T_48,1216,Via Principal
P_14,T_49,368,Via Principal
F_22,T_50,953,Via Principal
M_17,T_51,454,Via Principal
B_23,T_52,464,Via Principal
F_81,T_53,795,Via Principal
F_88,T_54,581,Via Principal
J_41,T_55,1746,Via Principal
C_5,T_56,1061,Via Principal
M_87,T_57,250,Via Principal
N_1,T_58,712,Via Principal
S_59,T_59,845,Via Principal
J_5,T_60,1071,Via Principal
I_43,T_61,119,Via Principal
G_25,T_62,622,Via Principal
M_77,T_63,587,Via Principal
G_1,T_64,415,Via Principal
L_62,T_65,565,Via Principal
O_85,T_66,871,Via Principal
O_81,T_67,317,Via Principal
G_14,T_68,726,Via Principal
A_12,T_69,495,Via Principal
T_26,T_70,1189,Via Principal
O_78,T_71,573,Via Principal
D_84,T_72,395,Via Principal
E_59,T_73,946,Via Principal
P_91,T_74,928,Via Principal
S_38,T_75,993,Via Principal
N_37,T_76,347,Via Principal
T_11,T_77,417,Via Principal
E_94,T_78,367,Via Principal
H_49,T_79,493,Via Principal
O_97,T_80,428,Via Principal
S_26,T_81,856,Via Principal
I_98,T_82,571,Via Principal
O_16,T_83,1053,Via Principal
J_21,T_84,866,Via Principal
T_36,T_85,810,Via Principal
C_53,T_86,399,Via Principal
Q_51,T_87,995,Via Principal
O_61,T_88,1008,Via Principal
S_2,T_89,931,Via Principal
H_10,T_90,652,Via Principal
L_64,T_91,1183,Via Principal
B_22,T_92,831,Via Principal
C_60,T_93,1077,Via Principal
S_11,T_94,730,Via Principal
Q_18,T_95,551,Via Principal
M_93,T_96,156,Via Principal
E_75,T_97,1268,Via Principal
R_98,T_98,786,Via Principal
B_77,T_99,789,Via Principal
D_25,T_100,1135,Via Principal
J_63,L_19,590,Ruta Alternativa
P_62,Q_83,665,Ruta Alternativa
A_72,H_99,1321,Ruta Alternativa
G_5,R_54,1092,Ruta Alternativa
O_39,N_59,700,Ruta Alternativa
T_42,M_3,188,Ruta Alternativa
T_17,O_26,469,Ruta Alternativa
I_4,T_2,1005,Ruta Alternativa
G_94,L_70,367,Ruta Alternativa
O_44,I_10,758,Ruta Alternativa
K_38,B_30,441,Ruta Alternativa
B_76,K_93,294,Ruta Alternativa
T_67,C_78,857,Ruta Alternativa
P_70,F_70,770,Ruta Alternativa
R_91,J_89,1212,Ruta Alternativa
C_39,C_30,948,Ruta Alternativa
S_39,M_84,1171,Ruta Alternativa
R_96,B_56,1320,Ruta Alternativa
Q_4,M_36,195,Ruta Alternativa
T_51,P_83,346,Ruta Alternativa
H_74,L_43,1089,Ruta Alternativa
K_65,S_49,164,Ruta Alternativa
I_93,B_8,396,Ruta Alternativa
D_23,A_46,400,Ruta Alternativa
C_38,J_24,841,Ruta Alternativa
M_77,D_5,318,Ruta Alternativa
B_53,H_99,694,Ruta Alternativa
G_97,T_36,576,Ruta Alternativa
J_43,O_6,765,Ruta Alternativa
S_23,L_32,1349,Ruta Alternativa
D_9,G_12,912,Ruta Alternativa
N_73,A_47,1052,Ruta Alternativa
R_4,S_18,379,Ruta Alternativa
P_64,C_46,711,Ruta Alternativa
B_14,A_41,369,Ruta Alternativa
E_15,C_51,433,Ruta Alternativa
H_13,C_33,549,Ruta Alternativa
N_87,C_38,791,Ruta Alternativa
H_45,G_64,531,Ruta Alternativa
C_71,E_33,932,Ruta Alternativa
S_30,I_1,1080,Ruta Alternativa
A_22,P_59,450,Ruta Alternativa
C_1,L_16,688,Ruta Alternativa
L_23,L_68,985,Ruta Alternativa
E_32,D_80,1101,Ruta Alternativa
D_89,O_31,1233,Ruta Alternativa
T_21,E_16,728,Ruta Alternativa
H_30,R_9,1031,Ruta Alternativa
Q_78,P_3,1557,Ruta Alternativa
N_32,J_41,800,Ruta Alternativa
T_70,C_5,288,Ruta Alternativa
C_48,P_40,248,Ruta Alternativa
L_66,O_95,601,Ruta Alternativa
Q_70,G_22,1232,Ruta Alternativa
J_55,P_87,817,Ruta Alternativa
N_34,S_87,755,Ruta Alternativa
J_34,A_98,180,Ruta Alternativa
I_27,E_92,969,Ruta Alternativa
N_54,S_73,390,Ruta Alternativa
S_37,E_59,1485,Ruta Alternativa
L_7,P_35,714,Ruta Alternativa
F_47,E_62,1523,Ruta Alternativa
K_18,M_82,736,Ruta Alternativa
Q_77,J_61,103,Ruta Alternativa
A_89,F_12,1040,Ruta Alternativa
G_77,E_63,559,Ruta Alternativa
Q_51,M_74,764,Ruta Alternativa
O_3,A_88,753,Ruta Alternativa
N_27,L_86,864,Ruta Alternativa
A_83,S_1,864,Ruta Alternativa
D_76,S_10,1095,Ruta Alternativa
C_60,J_69,89,Ruta Alternativa
I_6,N_85,1118,Ruta Alternativa
H_43,G_91,1327,Ruta Alternativa
F_77,S_77,974,Ruta Alternativa
I_13,I_67,1569,Ruta Alternativa
N_43,J_88,1365,Ruta Alternativa
P_33,J_33,1145,Ruta Alternativa
O_37,B_2,622,Ruta Alternativa
M_56,I_60,955,Ruta Alternativa
G_36,H_9,735,Ruta Alternativa
D_48,A_54,505,Ruta Alternativa
B_10,I_86,970,Ruta Alternativa
A_86,K_79,692,Ruta Alternativa
D_81,J_20,414,Ruta Alternativa
M_26,B_65,371,Ruta Alternativa
T_80,J_34,1197,Ruta Alternativa
N_77,D_39,1450,Ruta Alternativa
M_58,Q_31,1455,Ruta Alternativa
D_43,M_91,751,Ruta Alternativa
K_58,G_11,492,Ruta Alternativa
T_85,F_16,406,Ruta Alternativa
D_86,E_29,1310,Ruta Alternativa
O_67,J_69,634,Ruta Alternativa
H_22,T_73,323,Ruta Alternativa
N_21,Q_35,244,Ruta Alternativa
J_8,I_2,1176,Ruta Alternativa
P_80,D_75,557,Ruta Alternativa
C_45,R_52,987,Ruta Alternativa
F_41,S_83,308,Ruta Alternativa
L_55,T_4,1007,Ruta Alternativa
O_68,H_90,608,Ruta Alternativa
K_11,P_66,1069,Ruta Alternativa
B_54,H_50,1144,Ruta Alternativa
O_89,K_9,196,Ruta Alternativa
H_63,L_85,816,Ruta Alternativa
H_74,B_71,975,Ruta Alternativa
B_30,P_87,361,Ruta Alternativa
M_22,H_44,280,Ruta Alternativa
J_37,B_43,896,Ruta Alternativa
G_51,D_52,565,Ruta Alternativa
P_6,L_96,92,Ruta Alternativa
T_95,S_95,565,Ruta Alternativa
Q_66,G_26,697,Ruta Alternativa
S_59,D_75,268,Ruta Alternativa
Q_48,M_48,944,Ruta Alternativa
O_71,F_46,1055,Ruta Alternativa
S_2,D_56,698,Ruta Alternativa
D_43,R_84,978,Ruta Alternativa
C_46,B_26,1636,Ruta Alternativa
C_87,G_47,617,Ruta Alternativa
N_60,M_16,1047,Ruta Alternativa
C_6,R_57,1348,Ruta Alternativa
P_54,D_31,324,Ruta Alternativa
Q_74,S_93,1516,Ruta Alternativa
N_52,O_45,175,Ruta Alternativa
D_7,O_43,1103,Ruta Alternativa
A_84,I_80,1675,Ruta Alternativa
C_13,Q_18,673,Ruta Alternativa
D_35,E_57,1258,Ruta Alternativa
A_75,M_54,223,Ruta Alternativa
D_26,G_93,353,Ruta Alternativa
I_18,R_56,424,Ruta Alternativa
M_37,O_72,542,Ruta Alternativa
M_64,M_15,976,Ruta Alternativa
K_100,R_42,85,Ruta Alternativa
L_27,R_72,916,Ruta Alternativa
Q_65,T_72,145,Ruta Alternativa
K_73,K_12,24,Ruta Alternativa
Q_28,N_61,1283,Ruta Alternativa
P_29,S_45,1191,Ruta Alternativa
R_19,I_21,832,Ruta Alternativa
T_99,T_73,187,Ruta Alternativa
M_63,I_85,1122,Ruta Alternativa
K_76,R_9,678,Ruta Alternativa
S_10,S_95,867,Ruta Alternativa
M_74,K_56,348,Ruta Alternativa
L_21,F_12,1656,Ruta Alternativa
K_32,C_66,583,Ruta Alternativa
P_29,H_8,662,Ruta Alternativa
C_71,K_55,246,Ruta Alternativa
H_99,H_8,1018,Ruta Alternativa
O_79,N_53,839,Ruta Alternativa
O_3,J_17,1342,Ruta Alternativa
O_12,F_5,472,Ruta Alternativa
P_9,L_15,999,Ruta Alternativa
K_59,E_97,423,Ruta Alternativa
D_51,T_83,277,Ruta Alternativa
R_1,S_3,1332,Ruta Alternativa
B_83,C_11,780,Ruta Alternativa
B_70,G_18,496,Ruta Alternativa
C_69,I_96,607,Ruta Alternativa
P_80,N_42,1260,Ruta Alternativa
J_30,Q_65,484,Ruta Alternativa
K_25,B_15,711,Ruta Alternativa
C_34,I_32,1354,Ruta Alternativa
Q_27,O_8,585,Ruta Alternativa
S_18,K_32,853,Ruta Alternativa
L_25,N_98,423,Ruta Alternativa
J_40,R_98,1310,Ruta Alternativa
L_14,R_64,726,Ruta Alternativa
E_66,L_3,403,Ruta Alternativa
G_80,B_77,1367,Ruta Alternativa
G_39,E_100,1062,Ruta Alternativa
P_7,A_23,1290,Ruta Alternativa
M_44,S_48,375,Ruta Alternativa
K_63,H_27,861,Ruta Alternativa
C_42,E_42,913,Ruta Alternativa
E_95,J_85,606,Ruta Alternativa
T_71,I_66,762,Ruta Alternativa
H_27,I_29,420,Ruta Alternativa
G_10,O_90,1765,Ruta Alternativa
L_60,K_14,793,Ruta Alternativa
Q_68,S_81,911,Ruta Alternativa
Q_28,T_41,481,Ruta Alternativa
M_91,M_57,1067,Ruta Alternativa
D_4,K_90,1010,Ruta Alternativa
M_9,M_8,146,Ruta Alternativa
T_66,O_86,278,Ruta Alternativa
A_48,P_4,762,Ruta Alternativa
I_82,A_63,1151,Ruta Alternativa
M_28,Q_1,597,Ruta Alternativa
L_79,M_97,684,Ruta Alternativa
I_10,L_58,1216,Ruta Alternativa
E_34,R_55,1185,Ruta Alternativa
J_12,P_30,593,Ruta Alternativa
R_78,L_30,999,Ruta Alternativa
F_60,F_50,845,Ruta Alternativa
B_2,J_68,636,Ruta Alternativa
T_86,L_8,454,Ruta Alternativa
O_24,F_34,216,Ruta Alternativa
P_40,K_60,919,Ruta Alternativa
R_7,N_28,532,Ruta Alternativa
O_77,T_83,771,Ruta Alternativa
A_82,I_72,603,Ruta Alternativa
M_86,I_50,112,Ruta Alternativa
H_66,O_91,782,Ruta Alternativa
S_68,D_32,1166,Ruta Alternativa
D_44,P_80,1279,Ruta Alternativa
O_34,E_100,385,Ruta Alternativa
C_11,D_19,983,Ruta Alternativa
C_94,F_65,795,Ruta Alternativa
F_7,I_82,221,Ruta Alternativa
T_29,B_7,1062,Ruta Alternativa
O_98,S_79,1575,Ruta Alternativa
B_63,F_45,1675,Ruta Alternativa
A_54,K_75,520,Ruta Alternativa
S_60,C_41,1359,Ruta Alternativa
E_27,C_13,744,Ruta Alternativa
Q_22,P_50,322,Ruta Alternativa
E_16,B_74,947,Ruta Alternativa
R_66,R_21,1396,Ruta Alternativa
Q_57,B_37,500,Ruta Alternativa
E_39,A_66,594,Ruta Alternativa
H_72,J_34,1121,Ruta Alternativa
G_52,N_74,53,Ruta Alternativa
T_26,G_68,1222,Ruta Alternativa
H_62,L_20,573,Ruta Alternativa
T_33,R_7,793,Ruta Alternativa
K_37,K_38,625,Ruta Alternativa
Q_10,N_55,377,Ruta Alternativa
E_5,N_81,1082,Ruta Alternativa
A_14,O_46,554,Ruta Alternativa
F_99,I_35,762,Ruta Alternativa
Q_31,I_29,479,Ruta Alternativa
J_33,D_68,1501,Ruta Alternativa
L_23,T_72,305,Ruta Alternativa
S_70,C_75,216,Ruta Alternativa
G_35,D_41,1395,Ruta Alternativa
R_68,T_41,1447,Ruta Alternativa
E_41,E_10,717,Ruta Alternativa
H_42,E_15,469,Ruta Alternativa
S_39,M_46,1271,Ruta Alternativa
R_62,D_30,1458,Ruta Alternativa
L_70,B_59,533,Ruta Alternativa
O_76,E_28,1337,Ruta Alternativa
A_77,P_1,1025,Ruta Alternativa
S_61,B_65,708,Ruta Alternativa
S_38,E_27,395,Ruta Alternativa
D_25,I_100,765,Ruta Alternativa
A_22,B_46,860,Ruta Alternativa
R_22,C_82,443,Ruta Alternativa
R_91,C_58,977,Ruta Alternativa
R_100,O_87,886,Ruta Alternativa
I_20,D_100,703,Ruta Alternativa
O_49,S_78,419,Ruta Alternativa
Q_49,H_80,628,Ruta Alternativa
R_94,O_27,730,Ruta Alternativa
G_80,E_64,1479,Ruta Alternativa
A_31,R_20,463,Ruta Alternativa
S_51,K_73,1270,Ruta Alternativa
G_42,R_9,659,Ruta Alternativa
I_98,K_94,577,Ruta Alternativa
N_72,A_82,1596,Ruta Alternativa
B_83,S_17,649,Ruta Alternativa
C_93,I_55,459,Ruta Alternativa
J_80,A_12,1635,Ruta Alternativa
T_75,K_69,717,Ruta Alternativa
B_34,J_32,766,Ruta Alternativa
E_56,R_97,434,Ruta Alternativa
K_87,M_6,384,Ruta Alternativa
I_14,L_4,1119,Ruta Alternativa
M_19,I_88,1189,Ruta Alternativa
M_33,T_83,607,Ruta Alternativa
L_18,P_58,162,Ruta Alternativa
D_21,G_33,576,Ruta Alternativa
F_98,N_37,104,Ruta Alternativa
R_52,S_44,1243,Ruta Alternativa
Q_46,I_54,583,Ruta Alternativa
T_39,I_85,235,Ruta Alternativa
S_25,A_32,544,Ruta Alternativa
S_2,H_48,821,Ruta Alternativa
K_29,O_85,379,Ruta Alternativa
P_69,C_57,1261,Ruta Alternativa
K_67,E_20,880,Ruta Alternativa
R_56,H_56,328,Ruta Alternativa
D_26,C_42,476,Ruta Alternativa
D_74,M_2,542,Ruta Alternativa
L_3,N_88,1146,Ruta Alternativa
T_29,K_73,1256,Ruta Alternativa
O_53,B_71,522,Ruta Alternativa
C_53,N_44,1550,Ruta Alternativa
G_25,B_19,971,Ruta Alternativa
P_60,K_92,647,Ruta Alternativa
T_48,J_23,605,Ruta Alternativa
P_53,M_38,507,Ruta Alternativa
P_60,R_78,839,Ruta Alternativa
F_11,J_7,1057,Ruta Alternativa
R_78,G_98,1639,Ruta Alternativa
H_3,N_55,1066,Ruta Alternativa
H_43,C_21,1571,Ruta Alternativa
Q_57,K_60,759,Ruta Alternativa
L_74,S_96,1140,Ruta Alternativa
S_19,F_15,760,Ruta Alternativa
P_32,R_2,606,Ruta Alternativa
E_80,J_100,144,Ruta Alternativa
G_42,D_5,375,Ruta Alternativa
G_38,T_45,1260,Ruta Alternativa
C_26,F_83,1008,Ruta Alternativa
L_27,K_23,1211,Ruta Alternativa
D_42,E_25,970,Ruta Alternativa
J_87,E_40,530,Ruta Alternativa
K_43,B_90,768,Ruta Alternativa
H_74,S_21,602,Ruta Alternativa
G_36,D_35,1248,Ruta Alternativa
I_63,I_72,776,Ruta Alternativa
K_14,C_4,95,Ruta Alternativa
M_55,O_69,727,Ruta Alternativa
J_77,B_69,541,Ruta Alternativa
E_88,P_68,825,Ruta Alternativa
C_87,P_50,207,Ruta Alternativa
R_90,C_83,1082,Ruta Alternativa
L_56,F_28,984,Ruta Alternativa
H_99,J_77,94,Ruta Alternativa
C_40,N_23,1578,Ruta Alternativa
K_27,O_5,392,Ruta Alternativa
F_82,N_69,1197,Ruta Alternativa
A_45,L_14,475,Ruta Alternativa
C_30,B_82,412,Ruta Alternativa
O_66,C_74,1151,Ruta Alternativa
N_26,E_31,667,Ruta Alternativa
R_74,E_27,943,Ruta Alternativa
Q_54,P_24,1256,Ruta Alternativa
P_15,Q_43,639,Ruta Alternativa
C_88,I_51,944,Ruta Alternativa
N_43,S_99,1315,Ruta Alternativa
N_62,D_27,813,Ruta Alternativa
N_96,T_14,217,Ruta Alternativa
K_66,O_4,912,Ruta Alternativa
J_55,F_4,1124,Ruta Alternativa
J_26,I_24,346,Ruta Alternativa
T_9,O_57,1551,Ruta Alternativa
E_71,D_85,405,Ruta Alternativa
B_63,S_9,933,Ruta Alternativa
M_39,E_75,1301,Ruta Alternativa
O_18,N_58,1759,Ruta Alternativa
F_67,K_17,730,Ruta Alternativa
E_97,O_72,663,Ruta Alternativa
F_7,M_62,818,Ruta Alternativa
O_78,E_82,535,Ruta Alternativa
K_67,Q_76,332,Ruta Alternativa
L_49,R_4,804,Ruta Alternativa
H_72,J_92,1034,Ruta Alternativa
B_65,B_11,341,Ruta Alternativa
B_18,A_93,649,Ruta Alternativa
R_69,F_83,403,Ruta Alternativa
L_35,J_13,904,Ruta Alternativa
J_3,R_84,1191,Ruta Alternativa
G_84,Q_74,1058,Ruta Alternativa
M_80,R_67,601,Ruta Alternativa
O_60,M_65,573,Ruta Alternativa
L_20,E_83,1068,Ruta Alternativa
M_90,Q_67,893,Ruta Alternativa
Q_40,K_50,779,Ruta Alternativa
R_21,R_49,495,Ruta Alternativa
T_78,Q_28,613,Ruta Alternativa
A_2,H_81,322,Ruta Alternativa
E_62,R_47,1701,Ruta Alternativa
P_32,D_48,994,Ruta Alternativa
S_44,C_82,1226,Ruta Alternativa
C_35,K_30,1141,Ruta Alternativa
A_35,G_66,859,Ruta Alternativa
T_46,B_46,967,Ruta Alternativa
N_51,S_25,607,Ruta Alternativa
L_49,C_5,618,Ruta Alternativa
M_16,G_66,139,Ruta Alternativa
N_94,Q_78,1027,Ruta Alternativa
K_24,I_94,953,Ruta Alternativa
H_3,L_7,1519,Ruta Alternativa
T_15,M_51,540,Ruta Alternativa
Q_1,N_88,683,Ruta Alternativa
R_24,C_13,642,Ruta Alternativa
S_19,H_68,914,Ruta Alternativa
I_86,M_16,896,Ruta Alternativa
H_18,G_66,1420,Ruta Alternativa
E_98,G_15,649,Ruta Alternativa
R_100,L_16,652,Ruta Alternativa
Q_86,L_25,857,Ruta Alternativa
D_40,F_83,213,Ruta Alternativa
O_12,T_39,483,Ruta Alternativa
H_5,N_31,558,Ruta Alternativa
R_59,C_66,986,Ruta Alternativa
P_4,I_42,696,Ruta Alternativa
K_69,B_73,472,Ruta Alternativa
K_64,E_64,798,Ruta Alternativa
Q_15,K_26,1658,Ruta Alternativa
S_32,F_31,443,Ruta Alternativa
N_15,R_57,1464,Ruta Alternativa
D_91,J_22,1301,Ruta Alternativa
L_31,I_92,823,Ruta Alternativa
K_9,F_33,542,Ruta Alternativa
S_23,A_32,1320,Ruta Alternativa
B_70,S_76,314,Ruta Alternativa
K_98,J_82,1309,Ruta Alternativa
T_55,E_95,1046,Ruta Alternativa
M_84,M_22,416,Ruta Alternativa
O_38,H_9,435,Ruta Alternativa
S_10,N_24,251,Ruta Alternativa
M_26,Q_85,783,Ruta Alternativa
F_93,N_56,735,Ruta Alternativa
G_72,N_31,998,Ruta Alternativa
M_94,P_55,1105,Ruta Alternativa
S_27,I_44,723,Ruta Alternativa
J_86,A_98,900,Ruta Alternativa
D_49,E_50,1571,Ruta Alternativa
P_53,J_84,1056,Ruta Alternativa
B_35,D_65,1175,Ruta Alternativa
S_47,E_89,861,Ruta Alternativa
A_72,A_70,462,Ruta Alternativa
M_25,D_68,1487,Ruta Alternativa
P_43,E_58,156,Ruta Alternativa
S_83,S_31,696,Ruta Alternativa
A_68,C_62,973,Ruta Alternativa
I_82,H_12,775,Ruta Alternativa
F_94,B_36,617,Ruta Alternativa
L_97,I_80,1238,Ruta Alternativa
M_6,R_92,506,Ruta Alternativa
E_64,P_16,1730,Ruta Alternativa
S_1,P_80,844,Ruta Alternativa
I_31,P_38,163,Ruta Alternativa
K_95,T_35,919,Ruta Alternativa
R_86,N_46,135,Ruta Alternativa
R_10,A_9,1659,Ruta Alternativa
L_77,A_3,504,Ruta Alternativa
G_25,R_39,1257,Ruta Alternativa
M_16,H_66,409,Ruta Alternativa
M_62,J_2,349,Ruta Alternativa
S_55,E_75,1537,Ruta Alternativa
I_2,M_48,799,Ruta Alternativa
G_71,P_59,788,Ruta Alternativa
A_100,C_98,1099,Ruta Alternativa
L_14,N_95,830,Ruta Alternativa
E_9,C_25,460,Ruta Alternativa
F_58,O_63,686,Ruta Alternativa
B_61,R_71,313,Ruta Alternativa
H_84,O_68,1029,Ruta Alternativa
F_89,S_74,576,Ruta Alternativa
C_6,B_23,973,Ruta Alternativa
M_57,R_81,1321,Ruta Alternativa
F_59,K_11,518,Ruta Alternativa
R_49,P_1,1237,Ruta Alternativa
